Chave|Nº Item|EAN|Reg. Anvisa|CódigoProd|NomeProd|NCM|Quantidade|Valor Unitário|Valor Total|Base ST Retido XML|ICMS ST XML|Alíquota|PMC|PMC 12|PMC 18|Concessão|Tipo Produto|Fator Redução
35180527849963000110550010001858391001852693|17|7894916145718|1677305230028|140665|CLOR HIDROXIZINA XPE 120ML|30049099|3.0|5.1|15.30|61.80|6.36|12|29.08|29.08|31.46|NEGATIVA|Genérico|41.36
35180527849963000110550010001858391001852693|18|7894916146388|1677304790021|140293|CARVEDILOL LEG 3,125MG 30 COMP|30049099|1.0|3.63|3.63|17.07|1.79|12|29.83|68.72|73.75|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|19|7894916146807|1677304840175|140137|VALSARTANA LEG 320MG 30 COMP|30049099|1.0|15.89|15.89|28.84|1.77|12|49.99|95.5|102.48|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|20|7894916147118|1677304540023|93591|DROSPIRENONA+ETINIL. 21 S LEGR|30066000|3.0|12.89|38.67|80.46|5.61|12|46.78|46.78|50.21|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|21|7894916149679|1677304080073|179309|TADALAFILA 20MG 1 S LEGRAND|30049079|8.0|2.47|19.76|91.84|9.76|12|19.80|33.58|36.04|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|22|7895296188012|1356901990094|178343|CLOR VERAPAMIL NOVAQ 80MG 30 S|30049049|1.0|5.05|5.05|12.97|1.08|12|22.38|22.38|24.03|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|23|7895296211215|1267502290012|94771|NIMESULIDA NOVAQ 100MG 12 S|30049079|2.0|1.6|3.20|15.22|1.62|12|13.23|27.64|29.65|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|24|7895296277174|1267500770173|94532|DEFLAZACORTE NOVAQ 30MG 10 S|30049099|1.0|30.59|30.59|54.94|3.34|12|95.32|95.32|102.29|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|25|7896004703480|1023505640028|750778|METILDOPA EMS 250MG 30 S|30049035|2.0|5.91|11.82|23.90|1.64|12|20.38|20.38|21.87|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|26|7896004715032|1677302100042|792127|DORILEN 12 S LEGRAND|30049099|1.0|3.46|3.46|10.19|1.48|18|14.24|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|27|7896004722344|1058305860061|911776|PARACETAMOL+PSEU GERM 500MG 24|30049045|1.0|4.1|4.10|7.07|0.41|12|9.95|9.95|10.77|NEGATIVA|Genérico|41.36
35180527849963000110550010001858391001852693|28|7896004812168|1677302710010|59725|EXPEC XPE 120ML LEGRAND|30049079|3.0|9.06|27.18|78.09|11.19|18|31.51|29.13|31.51|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|29|7896006268666|1049711490064|771949|FLUCISTEIN 20MG XPE 100ML UQ|30049059|3.0|2.65|7.95|9.87|1.05|18|27.38|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|30|7896015521530||8706|ULTRA COREGA 40GR GSK OTC|33069000|1.0|25.43|25.43|0.00|0.00|18|52.28|||||25.56
35180527849963000110550010001858391001852693|31|7896015528829|1010702990021|132639|RELVAR ELLIPTA 100/25MCG 30DS|30049099|1.0|81.44|81.44|108.19|6.47|18|133.86|137.93|149.18|NEGATIVA|Novo (Referência)|25.56
35180527849963000110550010001858391001852693|32|7896083402540||851071|CLIFEMIN 160MG 30 S HERBARIUM|30044990|1.0|65.24|65.24|82.22|8.58|18|92.29|||||25.56
35180527849963000110550010001858391001852693|33|7896094906594||127241|TAMARINE 12MG 20 S OTC|30049099|1.0|37.34|37.34|46.44|2.10|18|57.34|||||25.56
35180527849963000110550010001858391001852693|34|7896226502991||5439|PROTOVIT GTS 20ML BAYER OTC|30045090|1.0|10.77|10.77|14.81|0.79|18|17.93|||||25.56
35180527849963000110550010001858391001852693|35|7896227800201||760603|EMPLASTRO SALONPAS GD 2UN|30051010|17.0|4.52|76.84|98.77|4.76|18|7.01|||||25.56
35180527849963000110550010001858391001852693|36|7896422506243|1832602440011|801530|DIPIRONA MED SOL 100ML|30049099|1.0|2.92|2.92|13.15|1.38|12|19.16|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001858391001852693|37|7896523202600|1438100240028|13961|NARIX AD 30ML CIMED|30039079|11.0|1.13|12.43|63.58|10.67|18|6.90|6.52|7.05|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|38|7896523206806|1438100800211|823294|CIFLOGEX MT/LIMAO DIET 12PAST|30039099|1.0|3.74|3.74|1.67|0.18|18|15.34|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|39|7896523207360|1438100510076|885913|NEVRALGEX 10x10 COMP CIMED|30049039|2.0|14.43|28.86|55.16|9.32|18|50.20|47.39|51.25|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|40|7896523207803|1438101000012|104935|DICLOF DIETIL CIMED 60GR|30049037|5.0|0.4|2.00|7.20|0.30|12|11.01|15.29|16.55|NEGATIVA|Genérico|41.36
35180527849963000110550010001858391001852693|41|7896523210797|1438101330047|904995|BEPANTRIZ PDA 30GR CIMED|30039019|3.0|13.17|39.51|0.00|0.00|18|17.54|16.56|17.92|NEGATIVA|Específico|41.36
35180527849963000110550010001858391001852693|42|7896523214351|1438101950029|186585|PANTOPRAZOL CIMED 20MG 28 S|30049099|5.0|3.9|19.50|150.15|1.55|12|41.35|98.55|105.77|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|43|7896523216447|1438100460052|16386|CIFLOGEX MENTA LIMAO 12 S CIME|30039099|3.0|3.45|10.35|3.84|0.42|18|11.74|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|44|7896658000485||679|DIPR.BETA+AC SAL PRATI PDA 30G|30049099|1.0|3.79|3.79|13.23|1.29|12|18.74|||||25.56
35180527849963000110550010001858391001852693|45|7896714231143|1558401270040|788075|NEOSORO GTS 30ML NQ|30049099|7.0|2.72|19.04|50.47|7.77|18|8.58|7.93|8.58|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|46|7896862918675|1091700940013|191189|TENOXICAM MEDQ 20MG 10 S|30039083|1.0|4.34|4.34|18.23|1.89|12|34.08|31.95|34.28|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|47|7896862940058|1091700150047|96842|DIPIMED 20ML MEDQUIMICA|30039099|1.0|1.44|1.44|1.82|0.19|18|9.51|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|48|7897848500501|1476100140190|199687|CLOR AMBROXOL NATIVIT AD 120ML|30049039|1.0|3.12|3.12|12.71|1.33|12|17.62|17.62|19.05|NEGATIVA|Genérico|41.36
35180527849963000110550010001858391001852693|49|7897848500631||199711|CLOR AMBROXOL NATIV INF 120ML|30049039|1.0|2.32|2.32|6.74|0.63|12|13.09|||||41.36
35180527849963000110550010001858391001852693|50|7898075310901|1048100760023|885590|LIDOPASS  PD LARANJA 25G CIMED|30049043|1.0|3.47|3.47|12.16|0.94|18|16.18|15.4|16.52|POSITIVA|Similar|16.16
35180527849963000110550010001858391001852693|51|7898100242719|1003800390075|908913|TYFLEN BEBE GTS 15ML BRASTERAP|30039055|1.0|2.15|2.15|1.11|0.05|18|20.48|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001858391001852693|52|7898133137358||928879|HIDRAPLEX UVA NATULAB|30039039|1.0|3.83|3.83|4.95|0.53|18|26.13|||||25.56
35180527849963000110550010001858391001852693|53|7898148291298|1256801510019|74104|CLOR METFOR.PRATI 850MG 30 S|30049049|5.0|2.03|10.15|24.00|1.90|12|4.89|16.29|17.47|POSITIVA|Genérico|27.88
35180527849963000110550010001858391001852693|54|7898623353251||187013|UNHA CLEAN 30ML MCG|30049099|1.0|4.3|4.30|0.00|0.00|18|38.40|||||27.88
35180527849963000110550010001858391001852693|55|7898949409519||106732|ASEPXIA SB NEUTRO 90G|34011190|1.0|4.37|4.37|4.66|0.23|18|9.38|||||27.88
35180527849963000110550010001859091001853394|1|7501001311186|1214200100023|38554|HIPOGLOS POM 45G PROCTER|30049099|2.0|10.02|20.04|27.72|1.54|18|16.72|nc|nc|NEGATIVA|Específico|27.88
35180527849963000110550010001859091001853394|2|7501006712254||894220|HIPOGLOS POM 40G AMENDOAS PROC|33049990|2.0|10.81|21.62|13.40|0.96|25|22.10|||||27.88
35180527849963000110550010001859091001853394|3|7891035010866|1739000030045|78048|STREPSILS PAST C/16 RECKITT|30049029|1.0|10.31|10.31|13.61|0.76|18|16.35|15.12|16.35|NEGATIVA|Novo (Referência)|27.88
35180527849963000110550010001859091001853394|4|7891317435943|1004309920051|885194|CILOSTAZOL EURO 100MG 30 S|30049069|2.0|11.11|22.22|64.64|5.66|12|56.28|56.27|60.39|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|5|7891721024009||842666|GLIFAGE XR 500MG 30 S MERCK|30049049|38.0|4.49|170.62|205.20|7.98|18|8.57|||||27.88
35180527849963000110550010001859091001853394|6|7894916141666|1677302580011|140863|DESONIDA LEG CR 30 GR|30049099|1.0|3.52|3.52|11.51|1.09|12|16.34|17.1|18.49|NEGATIVA|Genérico|41.36
35180527849963000110550010001859091001853394|7|7894916145565|1677304620061|140889|DESLORATADINA LEG XPE 60ML|30049099|1.0|5.18|5.18|22.11|2.29|12|31.40|31.4|33.96|NEGATIVA|Genérico|41.36
35180527849963000110550010001859091001853394|8|7894916145688|1677301040011|140434|IBUPROFENO LEG 100MG 20 ML|30049029|1.0|2.23|2.23|7.03|0.74|12|16.99|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001859091001853394|9|7894916146425|1677304790127|140335|CARVEDILOL LEG 12,5MG 30 COMP|30049099|3.0|4.79|14.37|68.97|7.26|12|40.17|85.96|92.25|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|10|7894916147125|1677304510051|140715|CITR. SILDENAFILA LEG 50MG 1 COMP|30049099|10.0|1.19|11.90|55.80|6.00|12|7.92|7.92|8.57|NEGATIVA|Genérico|41.36
35180527849963000110550010001859091001853394|11|7895296096034|1267502190034|187146|ROSUVASTATINA 10MG 30 S N.QUIM|30049099|3.0|13.23|39.69|137.13|12.99|12|79.48|117.74|126.36|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|12|7895296240109|1267501890091|197624|TADALAFILA 20MG 4 S NOVAQ|30049079|2.0|6.26|12.52|71.06|8.00|12|61.23|130.3|139.83|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|13|7896004706375|1023506140010|788240|CLORTALIDONA EMS 12,5MG 60 S|30049076|1.0|5.08|5.08|7.88|0.53|12|13.58|13.58|14.57|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|14|7896004715049|1677302100034|792119|DORILEN GTS 15ML LEGR|30049099|1.0|5.82|5.82|16.92|2.40|18|23.64|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001859091001853394|15|7896006234067|1049702860016|84806|CICLO 21 UNITARIO UNQ|30043999|9.0|2.04|18.36|14.67|1.44|18|7.39|6.9|7.4|POSITIVA|Similar|16.16
35180527849963000110550010001859091001853394|16|7896015560331|1010700560168|69906|SAL DE FRUTA LARANJA 100G GSK|30049029|2.0|11.96|23.92|33.24|2.08|18|19.64|48.21|52.15|NEGATIVA|Específico|16.16
35180527849963000110550010001859091001853394|17|7896026301428|1036700130213|72785|BUSCOPAN COMPOSTO 20 S BOEHRIN|30044990|4.0|9.09|36.36|49.68|2.84|18|14.35|13.26|14.35|NEGATIVA|Novo (Referência)|16.16
35180527849963000110550010001859091001853394|18|7896047400025||26203|ACET CIPROT.+ETINILEST. 21 S|30043939|1.0|3.45|3.45|9.82|0.86|12|17.16|||||16.16
35180527849963000110550010001859091001853394|19|7896094201453|1003301020019|754135|SIBLIMA 60/15MCG 24 S LIBBS|30066000|1.0|20.59|20.59|22.66|0.59|18|30.84|28.74|30.84|POSITIVA|Similar|16.16
35180527849963000110550010001859091001853394|20|7896180300275|1172500370019|74161|ECOFILM COL 5ML LATINOFARMA|30049099|2.0|11.5|23.00|28.08|1.20|18|16.98|15.71|16.99|NEGATIVA|Similar|25.56
35180527849963000110550010001859091001853394|21|7896227800010|1105200010142|14548|EMPLASTRO SALONPAS PEQ.4UN|30051010|2.0|2.27|4.54|5.84|0.28|18|3.52|3.25|3.52|NEGATIVA|Novo|25.56
35180527849963000110550010001859091001853394|22|7896261014244|1010703280050|858530|CATAFLAM EMULGEL 30G NOVAR/OTC|30049037|1.0|7.49|7.49|10.24|0.60|18|12.53|11.59|12.54|NEGATIVA|Novo (Referência)|25.56
35180527849963000110550010001859091001853394|23|7896331703191||771766|PEITORAL MARTEL 150ML HERTZ|30034990|1.0|3.25|3.25|2.92|0.29|18|22.31|||||25.56
35180527849963000110550010001859091001853394|24|7896331706451||793315|CALOTRAT SOLUCAO 5ML HERTZ|30049099|1.0|7.53|7.53|2.59|0.26|18|25.53|||||25.56
35180527849963000110550010001859091001853394|25|7896331706581||200964|SIMETICON HERTZ 75MG 15ML|30049099|2.0|1.75|3.50|5.54|0.44|18|18.86|||||25.56
35180527849963000110550010001859091001853394|26|7896422505154|1832600440030|795161|CLOR BROMEXINA MED AD 120ML|30049099|2.0|4.08|8.16|26.46|2.48|12|18.69|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001859091001853394|27|7896422522571|1832600280033|75937|GLIBENCLAMIDA MEDLEY 5MG 30 S|30049099|5.0|1.63|8.15|13.50|0.70|12|10.26|10.26|11|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|28|7896523206110|1438100590010|9084|CIMELIDE 100MG 12 S CIMED|30039049|8.0|1.57|12.56|14.56|1.44|18|16.02|16.96|18.21|POSITIVA|Similar|16.16
35180527849963000110550010001859091001853394|29|7896523206295|1438100570044|823831|CIMEGRIPE GTS 20ML CIMED|30039055|1.0|4.95|4.95|1.66|0.18|18|15.23|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001859091001853394|30|7896523212920|1438101680013|186619|ATENOLOL CIMED 25MG 30 S|30039052|11.0|0.58|6.38|67.76|0.11|12|7.02|14.31|15.36|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|31|7896523214382|1438101950053|186577|PANTOPRAZOL CIMED 40MG 28 S|30049099|1.0|8.39|8.39|59.16|1.34|12|66.70|173.69|186.39|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|32|7896523215235|1438101690043|179044|SINVASTATINA CIMED 20MG 30 S|30039069|4.0|1.91|7.64|25.40|0.04|12|21.15|28.09|30.15|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|33|7896714207049|1046504030012|831404|DROPROPIZINA NQ INF 120ML|30049067|1.0|3.12|3.12|6.86|0.52|12|9.84|9.84|10.65|NEGATIVA|Genérico|41.36
35180527849963000110550010001859091001853394|34|7896714214146|1046504180030|831040|ACEBROFILINA NQ XPE AD 120ML|30049039|1.0|4.3|4.30|15.22|1.49|12|25.90|25.91|27.8|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|35|7896714225753|1046504620030|891309|MAL TIMOLOL NQ 0,5 5ML|30049079|3.0|1.52|4.56|4.86|0.36|12|9.70|9.7|10.41|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|36|7896714230023||809905|NEOSORO INF 30ML NQ|30049039|3.0|1.35|4.05|6.87|0.81|18|7.63|||||27.88
35180527849963000110550010001859091001853394|37|7896862910037|1091700380026|868570|GASTROGEL 20 S MEDQUIMICA|30044990|2.0|4.29|8.58|21.84|3.38|18|13.38|12.37|13.38|NEGATIVA|Similar|25.56
35180527849963000110550010001859091001853394|38|7897446000441||837260|UROVIT 200MG 18 S U.Q|30049099|1.0|5.15|5.15|14.10|2.21|18|16.78|||||25.56
35180527849963000110550010001859091001853394|39|7897446000458||813089|UROVIT 100MG 25 S U.Q|30049069|1.0|4.19|4.19|11.44|1.92|18|13.52|||||25.56
35180527849963000110550010001859091001853394|40|7897595602268|1004703380123|797324|MAL ENALAPRIL SANDOZ 10MG 30 S|30049067|1.0|4.46|4.46|7.80|0.51|12|37.92|37.92|40.7|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|41|7897595901033|1130010230045|19109|PURAN T4 100MCG 2X15 S SANOFI|30043981|2.0|7.28|14.56|17.40|0.66|18|12.04|11.23|12.04|POSITIVA|Novo (Referência)|27.88
35180527849963000110550010001859091001853394|42|7897848502840|1476100110089|199661|PERMENATI 5% 60ML NATIVITA|30049021|2.0|5.39|10.78|54.30|6.00|18|32.38|29.93|32.38|NEGATIVA|Similar|25.56
35180527849963000110550010001859091001853394|43|7897947609235||54692|CICATRIMED GEL 30GR|33049990|1.0|8.11|8.11|1.58|0.29|25|34.67|||||25.56
35180527849963000110550010001859091001853394|44|7898040323141|1039001820029|60996|SUSTRATE 50 S|30049021|1.0|17.44|17.44|19.63|0.46|18|27.21|25.35|27.21|POSITIVA|Novo (Referência)|25.56
35180527849963000110550010001859091001853394|45|7898049790586|1039200520025|190678|VERTIZAN 10MG 50 S VITERMEDIC|30049062|1.0|3.49|3.49|8.64|1.24|18|11.67|10.87|11.67|POSITIVA|Similar|16.16
35180527849963000110550010001859091001853394|46|7898049793310|1039201670020|190652|IVERMECTINA 6MG 4 S VITAMEDIC|30049059|2.0|3.68|7.36|27.26|2.74|12|23.28|23.28|24.98|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|47|7898148290772|1256801460011|110783|ATENOLOL PRATI 25MG 30 S|30049042|6.0|1.09|6.54|19.80|1.80|12|3.36|17.39|18.66|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|48|7898148293414||813030|CARBOCISTEINA PRATI 20MG 100ML|30049057|3.0|3.0|9.00|26.43|2.37|12|15.47|||||27.88
35180527849963000110550010001859091001853394|49|7898148295012|1256800500011|812743|PARACETAMOL PRATI 500MG 20 S|30049045|1.0|1.46|1.46|2.80|0.25|12|11.31|nc|nc|NEGATIVA|Genérico|41.36
35180527849963000110550010001859091001853394|50|7898148296552|1256801290213|112359|FOSF PREDNISOLONA PRATI 60ML|30043999|2.0|3.7|7.40|16.26|1.20|12|13.91|13.91|14.93|POSITIVA|Genérico|27.88
35180527849963000110550010001859091001853394|51|7898623353459||194944|DENTACT SABOR ORIGINAL 40G|33069000|1.0|8.9|8.90|11.80|0.64|18|42.90|||||27.88
35180527849963000110550010001859091001853394|52|7898949409632||103143|CICATRICURE ANTIRUGAS CR 60GR|33049910|1.0|27.66|27.66|40.69|7.20|25|55.17|||||27.88
35180527849963000110550010001859091001853394|53|7899095200098|1542300030013|32110|LORITIL 10MG 12 S GEOLAB|30049069|2.0|3.33|6.66|26.94|4.62|18|16.07|31.16|33.71|NEGATIVA|Similar|25.56
35180527849963000110550010001859091001853394|54|7899547511031|1256802470029|137398|CLOR METFOR PRATI LP 500MG 30 COMP|30049049|1.0|3.57|3.57|5.40|0.25|12|5.90|10.31|11.07|POSITIVA|Genérico|27.88
35180527849963000110550010001859131001853435|1|7896015519094||871178|COREGA FITA ADES 20UN GSK OTC|33069000|1.0|18.34|18.34|22.00|3.96|18|35.17|||||27.88
35180527849963000110550010001859511001853819|1|7898148301720|1256802020023|58305|LOSARTANA POT PRAT 50MG 30 S|30049069|96.0|1.95|187.20|864.00|92.16|12|9.00|41.09|44.1|POSITIVA|Genérico|27.88
35180527849963000110550010001861751001856055|1|7898623353084||190546|ALICATE CONCARE CUTICULA|82142000|2.0|4.8|9.60|0.00|0.00|18|14.99|||||27.88
35180527849963000110550010001861751001856055|2|7898623353145||190504|TESOURA CONCARE CURVA|82130000|2.0|1.78|3.56|0.00|0.00|18|8.99|||||27.88
35180527849963000110550010001861761001856060|1|4005808817702||28514|EXODUS 15MG 30 S ACHE C1|30049059|1.0|70.05|70.05|84.46|3.31|18|115.09|||||27.88
35180527849963000110550010001861761001856060|2|7891142165770|1781707870034|793950|MACRODANTINA 100MG 28 S MANTEC|30042079|2.0|7.8|15.60|17.50|0.42|18|11.91|11.1|11.92|POSITIVA|Novo (Referência)|27.88
35180527849963000110550010001861761001856060|3|7891317000110|1004311350087|83766|PARACETAMOL+CODEINA 30MG 12 EUR A2|30049045|5.0|6.26|31.30|60.00|3.90|12|17.06|17.04|18.44|NEGATIVA|Genérico|41.36
35180527849963000110550010001861761001856060|4|7891317000127|1004311350095|160085|PARACETAMOL+COD EUR 30MG 24 S|30049045|1.0|12.11|12.11|23.76|1.55|12|33.76|33.76|36.51|NEGATIVA|Genérico|41.36
35180527849963000110550010001861761001856060|5|7891317001421|1004308140018|748459|CEFADROXIL EURO 250MG 100ML|30042059|3.0|9.9|29.70|95.82|9.03|12|56.02|56.02|60.11|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|6|7891317001438|1004307330018|687|CEFADROXIL EURO 500MG 8 S|30042059|4.0|5.92|23.68|96.12|9.32|12|41.72|41.71|44.76|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|7|7891317001568|1004307270023|547|AMOXICILINA EUR 250MG 150ML|30041012|4.0|7.86|31.44|49.76|3.20|12|21.64|21.64|23.21|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|8|7891317005054|1004307270058|796821|AMOXICILINA EUR 400MG 100ML|30041012|3.0|5.77|17.31|56.28|4.92|12|32.61|32.61|35|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|9|7891317007836|1004307100020|34348|CEFTRIAXONA EUR 1G IM 1ML|30042059|2.0|6.62|13.24|35.00|2.70|12|30.34|30.34|32.57|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|10|7891317008406|1004308020012|761577|AMOXICILINA EUR 875MG 14 S|30041012|13.0|9.33|121.29|377.00|35.23|12|50.43|50.43|54.12|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|11|7891317421991|1004309020024|796854|AZITROMICINA EUR 500MG 3 S|30042029|4.0|4.13|16.52|79.04|8.20|12|34.64|34.64|37.17|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|12|7891317434342|1004311480037|885178|TOPIRAMATO EURO 100MG 60 S C1|30049079|4.0|52.8|211.20|886.20|89.28|12|388.55|388.55|416.99|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|13|7891317454371|1004309720034|794081|ACET TRIANC+ASSOC EUR CRM 30G|30049099|1.0|6.72|6.72|21.48|2.03|12|30.52|30.52|33.01|NEGATIVA|Genérico|41.36
35180527849963000110550010001861761001856060|14|7891317461089|1004310040051|54718|AMOXICILINA+CL EURO 875MG 20 S|30041012|1.0|23.34|23.34|62.07|6.07|12|184.64|184.64|198.15|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|15|7891317476465|1004311770035|2105|OXAL.ESCITALOPRAM 10MG 30 EURO|30049059|1.0|12.18|12.18|52.64|5.54|12|91.95|91.95|98.68|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|16|7891317481629|1004311490024|885210|CLOR SIBUTRAMINA EU 15MG 30 B1|30049039|2.0|13.18|26.36|92.58|9.04|12|65.52|65.52|70.87|NEGATIVA|Genérico|41.36
35180527849963000110550010001861761001856060|17|7894916142403|1677303240026|141317|CLONAZEPAM LEG 2,5MG 20ML GTS B1|30049069|1.0|2.38|2.38|6.57|0.57|12|11.43|11.43|12.28|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|18|7894916142588|1677302780035|141275|GABAPENTINA LEG 300MG 30 CAPS C1|30049099|4.0|17.64|70.56|213.28|19.32|12|92.61|92.61|99.38|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|19|7894916144674|1677304900021|141200|CLONAZEPAM LEG 2MG 30 CAPS B1|30049099|4.0|2.54|10.16|31.84|2.96|12|13.89|13.89|14.92|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|20|7894916145404|1677304370039|148411|TART.ZOLPIDEM 10MG 20 S LEG B1|30049099|6.0|16.31|97.86|147.66|6.78|12|41.97|44.49|47.74|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|21|7895296039031|1267502100035|110502|TART.ZOLPIDEM 10MG 20 S NQ B1|30049099|4.0|17.11|68.44|103.60|4.88|12|44.47|44.49|47.74|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|22|7895296215053|1267500150051|94524|CLOR CIPROFLOX NOVAQ 500MG 14|30049099|5.0|5.48|27.40|92.05|8.85|12|31.80|152.73|163.9|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|23|7895296218061|1267502050038|764464|AMOXICILINA NOVAQ 500MG 21 S|30041012|5.0|11.1|55.50|109.45|10.15|12|38.09|47.56|51.04|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|24|7895296232081|1267502240058|109447|CLOR SERTRALINA NOV 50MG 30 C1|30049099|5.0|7.52|37.60|160.05|16.55|12|55.98|141.8|152.17|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|25|7896004703404|1023505320015|766360|AMOXICILINA+CL EMS 500MG 12 S|30041012|10.0|16.33|163.30|226.80|17.10|12|67.82|67.82|72.79|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|26|7896004703497|1023505440029|788646|CLARITROMICINA EMS 250MG 60ML|30049099|3.0|38.37|115.11|171.33|7.89|12|99.18|99.18|106.43|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|27|7896004712581|1023511560014|836536|CEFALEXINA EMS 1G 8 S|30042052|2.0|18.75|37.50|74.76|5.10|12|65.20|65.2|69.97|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|28|7896004752228|1023511380105|170290|TRAZODONA 100MG 30 S C1 EMS|30049069|1.0|21.72|21.72|30.36|1.20|12|52.38|52.38|56.21|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|29|7896006212300|1049713550021|121509|CEFALEXINA UQ 250MG 100ML|30042059|5.0|7.0|35.00|113.80|10.65|12|39.24|39.23|42.11|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|30|7896006215912|1049713940059|178517|RISPERIDONA U.Q 1MG 30 S C1|30049069|1.0|5.9|5.90|20.78|2.03|12|36.07|98.53|105.73|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|31|7896006215929|1049713940075|178509|RISPERIDONA U.Q 2MG 30 S C1|30049069|2.0|6.56|13.12|45.90|4.48|12|40.25|204.31|219.26|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|32|7896006240310|1049713350030|91165|NORFLOXACINO U.Q 400MG 14 S|30049067|1.0|5.0|5.00|26.49|2.74|12|43.93|43.92|47.14|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|33|7896006242758|1049712060055|91173|BROMAZEPAM U.Q 6MG 30 S B1|30049064|2.0|3.25|6.50|31.00|3.36|12|26.22|26.21|28.13|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|34|7896006254799|1049712060020|788224|BROMAZEPAM U.Q 3MG 30 S B1|30049064|2.0|2.24|4.48|21.10|2.26|12|17.99|18|19.31|POSITIVA|Genérico|27.88
35180527849963000110550010001861761001856060|35|7896016804588||55517|DONILA 10MG 30 S C1 ACHE|30049099|1.0|50.21|50.21|77.46|6.07|18|105.09|||||27.88
35180527849963000110550010001861761001856060|36|7896070601543|1130003030011|757575|NEULEPTIL 10MG 20 S SANOF C1|30049079|2.0|6.6|13.20|14.44|0.28|18|9.94|9.26|9.94|POSITIVA|Novo (Referência)|27.88
